Provincia,Cuenca,Subcuenca,Codigo_cue,ID_local,Tipo_geofo,Nombre_com,Clas_prima,Forma,Frente,Perf_long,Fuente_ali,Act_lengua,Morena_1,Morena_2,Cob_lengua,Origen_GE,Act_GE,Forma_GE,Estruct_I,Estruct_II,Longitud,Latitud,Area,Largo_tota,H_max_tota,H_media_to,H_min_tota,Pendiente,Orientacio,H_max_parc,H_media_pa,H_min_parc,Img_ba_F,Img_ba_S,Img_ap_F,Img_ap_S
Salta,Alta cuenca del rio Juramento,R. Calchaquí,A0280000,G662729O245621S,GE,,9,,,,,,,,,1,2,1,1,2,-66.2729,-24.5622,0.049,477.0,4851.0,4802.0,4743.0,19.049,SE,4851.0,4802.0,4743.0,2021-11-06,SENTINEL-2,,Bing/Google Earth
Salta,Alta cuenca del rio Juramento,R. Calchaquí,A0280000,G662775O245629S,GE,,9,,,,,,,,,1,1,1,1,2,-66.2775,-24.5629,0.0272,233.0,4944.0,4922.0,4905.0,20.989,E,4944.0,4922.0,4905.0,2021-11-06,SENTINEL-2,,Bing/Google Earth
Salta,Alta cuenca del rio Juramento,R. Calchaquí,A0280000,G663542O246656S,GE,,9,,,,,,,,,1,2,2,1,1,-66.3543,-24.6656,0.0221,309.0,4793.0,4782.0,4771.0,14.611,S,4793.0,4782.0,4771.0,2021-11-06,SENTINEL-2,,Bing/Google Earth
Salta,Alta cuenca del rio Juramento,R. Calchaquí,A0280000,G663654O246661S,GE,,9,,,,,,,,,1,2,1,1,1,-66.3654,-24.6661,0.0105,198.0,4996.0,4931.0,4898.0,26.709,S,4996.0,4931.0,4898.0,2021-11-06,SENTINEL-2,,Bing/Google Earth
Salta,Alta cuenca del rio Juramento,R. Calchaquí,A0280000,G663206O246253S,GE,,9,,,,,,,,,1,1,1,1,1,-66.3206,-24.6254,0.0234,330.0,4839.0,4782.0,4719.0,25.951,S,4839.0,4782.0,4719.0,2021-11-06,SENTINEL-2,,Bing/Google Earth
Salta,Alta cuenca del rio Juramento,R. Calchaquí,A0280000,G663231O246266S,GE,,9,,,,,,,,,1,1,1,1,1,-66.3232,-24.6267,0.0451,334.0,4751.0,4717.0,4681.0,26.705,S,4751.0,4717.0,4681.0,2021-11-06,SENTINEL-2,,Bing/Google Earth
Salta,Alta cuenca del rio Juramento,R. Calchaquí,A0280000,G663273O246265S,GE,,9,,,,,,,,,1,1,1,1,2,-66.3273,-24.6265,0.0291,383.0,4852.0,4796.0,4755.0,21.254,S,4852.0,4796.0,4755.0,2021-11-06,SENTINEL-2,,Bing/Google Earth
Salta,Alta cuenca del rio Juramento,R. Calchaquí,A0280000,G663588O247051S,GE,,9,,,,,,,,,1,2,4,2,2,-66.3589,-24.7052,0.0611,184.0,5008.0,4950.0,4875.0,21.367,S,5008.0,4950.0,4875.0,2021-11-06,SENTINEL-2,,Bing/Google Earth
Salta,Alta cuenca del rio Juramento,R. Calchaquí,A0280000,G663154O246126S,GE,,9,,,,,,,,,1,1,2,1,1,-66.3155,-24.6126,0.0207,124.0,5082.0,5076.0,5069.0,23.634,SE,5082.0,5076.0,5069.0,2021-11-06,SENTINEL-2,,Bing/Google Earth
Salta,Alta cuenca del rio Juramento,R. Calchaquí,A0280000,G663042O246207S,GE,,9,,,,,,,,,1,2,4,2,2,-66.3042,-24.6207,0.0572,246.0,4815.0,4726.0,4658.0,17.237,S,4815.0,4726.0,4658.0,2021-11-06,SENTINEL-2,,Bing/Google Earth
Salta,Alta cuenca del rio Juramento,R. Calchaquí,A0280000,G663148O246184S,GE,,9,,,,,,,,,1,2,5,2,2,-66.3148,-24.6185,0.0419,376.0,4964.0,4930.0,4903.0,24.629,E,4964.0,4930.0,4903.0,2021-11-06,SENTINEL-2,,Bing/Google Earth
Salta,Alta cuenca del rio Juramento,R. Calchaquí,A0280000,G663133O246175S,GE,,9,,,,,,,,,1,1,5,1,2,-66.3134,-24.6176,0.0287,255.0,4941.0,4905.0,4872.0,20.185,SE,4941.0,4905.0,4872.0,2021-11-06,SENTINEL-2,,Bing/Google Earth
Salta,Alta cuenca del rio Juramento,R. Calchaquí,A0280000,G662717O245497S,GE,,9,,,,,,,,,1,2,2,1,1,-66.2718,-24.5498,0.0107,66.0,4855.0,4835.0,4810.0,20.78,O,4855.0,4835.0,4810.0,2021-11-06,SENTINEL-2,,Bing/Google Earth
Salta,Alta cuenca del rio Juramento,R. Calchaquí,A0280000,G662715O245459S,GE,,9,,,,,,,,,1,1,1,1,2,-66.2715,-24.5459,0.0277,339.0,4967.0,4931.0,4873.0,23.55,SO,4967.0,4931.0,4873.0,2021-11-06,SENTINEL-2,,Bing/Google Earth
Salta,Alta cuenca del rio Juramento,R. Calchaquí,A0280000,G662629O245651S,GE,,9,,,,,,,,,1,2,4,2,2,-66.263,-24.5651,0.0797,370.0,4526.0,4458.0,4373.0,20.612,SO,4526.0,4458.0,4373.0,2021-11-06,SENTINEL-2,,Bing/Google Earth
Salta,Alta cuenca del rio Juramento,R. Calchaquí,A0280000,G662673O245570S,GE,,9,,,,,,,,,1,1,4,2,2,-66.2674,-24.5571,0.0372,240.0,4689.0,4650.0,4614.0,17.824,S,4689.0,4650.0,4614.0,2021-11-06,SENTINEL-2,,Bing/Google Earth
Salta,Alta cuenca del rio Juramento,R. Calchaquí,A0280000,G662478O245521S,GE,,9,,,,,,,,,1,1,1,1,2,-66.2479,-24.5522,0.0717,441.0,4832.0,4750.0,4664.0,21.621,SE,4832.0,4750.0,4664.0,2021-11-06,SENTINEL-2,,Bing/Google Earth
Salta,Alta cuenca del rio Juramento,R. Calchaquí,A0280000,G662543O245437S,GE,,9,,,,,,,,,1,1,1,1,2,-66.2544,-24.5437,0.0216,428.0,5048.0,4992.0,4920.0,28.804,E,5048.0,4992.0,4920.0,2021-11-06,SENTINEL-2,,Bing/Google Earth
Salta,Alta cuenca del rio Juramento,R. Calchaquí,A0280000,G662736O245446S,GE,,9,,,,,,,,,1,2,4,2,2,-66.2737,-24.5447,0.0129,107.0,4974.0,4940.0,4896.0,22.812,S,4974.0,4940.0,4896.0,2021-11-06,SENTINEL-2,,Bing/Google Earth
Salta,Alta cuenca del rio Juramento,R. Calchaquí,A0280000,G662531O245527S,GE,,9,,,,,,,,,1,1,1,1,1,-66.2531,-24.5527,0.0124,194.0,4907.0,4892.0,4877.0,24.29,SE,4907.0,4892.0,4877.0,2021-11-06,SENTINEL-2,,Bing/Google Earth
Salta,Alta cuenca del rio Juramento,R. Calchaquí,A0280000,G662766O245552S,GE,,9,,,,,,,,,1,1,1,1,1,-66.2767,-24.5552,0.0976,537.0,4967.0,4907.0,4856.0,16.013,SE,4967.0,4907.0,4856.0,2021-11-06,SENTINEL-2,,Bing/Google Earth
Salta,Alta cuenca del rio Juramento,R. Calchaquí,A0280000,G662615O245569S,GE,,9,,,,,,,,,1,1,1,1,1,-66.2615,-24.5569,0.0156,183.0,4765.0,4746.0,4720.0,22.409,S,4765.0,4746.0,4720.0,2021-11-06,SENTINEL-2,,Bing/Google Earth
Salta,Alta cuenca del rio Juramento,R. Calchaquí,A0280000,G662757O245644S,GE,,9,,,,,,,,,1,2,2,1,1,-66.2758,-24.5645,0.0104,57.0,4931.0,4896.0,4871.0,18.578,N,4931.0,4896.0,4871.0,2021-11-06,SENTINEL-2,,Bing/Google Earth
Salta,Alta cuenca del rio Juramento,R. Calchaquí,A0280000,G662724O245698S,GE,,9,,,,,,,,,1,2,2,1,1,-66.2725,-24.5699,0.0131,73.0,4849.0,4818.0,4788.0,24.8,S,4849.0,4818.0,4788.0,2021-11-06,SENTINEL-2,,Bing/Google Earth
Salta,Alta cuenca del rio Juramento,R. Calchaquí,A0280000,G662713O245526S,GE,,9,,,,,,,,,1,2,2,1,1,-66.2713,-24.5526,0.0158,180.0,4761.0,4753.0,4744.0,10.408,S,4761.0,4753.0,4744.0,2021-11-06,SENTINEL-2,,Bing/Google Earth
Salta,Alta cuenca del rio Juramento,R. Calchaquí,A0280000,G662659O245589S,GE,,9,,,,,,,,,1,2,4,2,2,-66.266,-24.559,0.0282,215.0,4619.0,4591.0,4568.0,20.404,S,4619.0,4591.0,4568.0,2021-11-06,SENTINEL-2,,Bing/Google Earth
Salta,Alta cuenca del rio Juramento,R. Calchaquí,A0280000,G662619O245597S,GE,,9,,,,,,,,,1,2,1,1,2,-66.262,-24.5597,0.0272,411.0,4684.0,4665.0,4645.0,23.692,SO,4684.0,4665.0,4645.0,2021-11-06,SENTINEL-2,,Bing/Google Earth
Salta,Alta cuenca del rio Juramento,R. Calchaquí,A0280000,G662695O245547S,GE,,9,,,,,,,,,1,2,2,1,2,-66.2695,-24.5547,0.022,191.0,4751.0,4726.0,4698.0,21.287,S,4751.0,4726.0,4698.0,2021-11-06,SENTINEL-2,,Bing/Google Earth
Salta,Alta cuenca del rio Juramento,R. Calchaquí,A0280000,G661597O244431S,GE,,9,,,,,,,,,1,1,2,1,2,-66.1598,-24.4431,0.0634,661.0,4933.0,4826.0,4742.0,28.71,SO,4933.0,4826.0,4742.0,2021-11-06,SENTINEL-2,,Bing/Google Earth
Salta,Alta cuenca del rio Juramento,R. Calchaquí,A0280000,G661682O244263S,GE,,9,,,,,,,,,1,1,1,1,2,-66.1683,-24.4263,0.1651,755.0,5213.0,5044.0,4974.0,22.207,O,5213.0,5044.0,4974.0,2021-11-06,SENTINEL-2,,Bing/Google Earth
Salta,Alta cuenca del rio Juramento,R. Calchaquí,A0280000,G661633O244469S,GE,,9,,,,,,,,,1,2,4,2,2,-66.1634,-24.4469,0.0115,87.0,4751.0,4697.0,4669.0,27.698,O,4751.0,4697.0,4669.0,2021-11-06,SENTINEL-2,,Bing/Google Earth
Salta,Alta cuenca del rio Juramento,R. Calchaquí,A0280000,G661661O244454S,GE,,9,,,,,,,,,1,2,4,2,2,-66.1661,-24.4454,0.0258,149.0,4691.0,4677.0,4662.0,19.178,S,4691.0,4677.0,4662.0,2021-11-06,SENTINEL-2,,Bing/Google Earth
Salta,Alta cuenca del rio Juramento,R. Calchaquí,A0280000,G661948O244207S,GE,,9,,,,,,,,,1,2,1,1,1,-66.1948,-24.4208,0.0299,336.0,4770.0,4746.0,4720.0,16.113,S,4770.0,4746.0,4720.0,2021-11-06,SENTINEL-2,,Bing/Google Earth
Salta,Alta cuenca del rio Juramento,R. Calchaquí,A0280000,G661972O244153S,GE,,9,,,,,,,,,1,1,1,1,2,-66.1973,-24.4153,0.0545,501.0,4974.0,4900.0,4844.0,20.487,S,4974.0,4900.0,4844.0,2021-11-06,SENTINEL-2,,Bing/Google Earth
Salta,Alta cuenca del rio Juramento,R. Calchaquí,A0280000,G661767O244252S,GE,,9,,,,,,,,,1,1,1,1,1,-66.1768,-24.4253,0.011,189.0,4832.0,4811.0,4789.0,26.364,S,4832.0,4811.0,4789.0,2021-11-06,SENTINEL-2,,Bing/Google Earth
Salta,Alta cuenca del rio Juramento,R. Calchaquí,A0280000,G661779O244245S,GE,,9,,,,,,,,,1,1,1,1,1,-66.178,-24.4245,0.0127,184.0,4878.0,4855.0,4831.0,28.861,S,4878.0,4855.0,4831.0,2021-11-06,SENTINEL-2,,Bing/Google Earth
Salta,Alta cuenca del rio Juramento,R. Calchaquí,A0280000,G662440O244547S,GE,,9,,,,,,,,,1,2,2,1,1,-66.2441,-24.4547,0.0178,121.0,5099.0,5069.0,5038.0,17.55,S,5099.0,5069.0,5038.0,2021-11-06,SENTINEL-2,,Bing/Google Earth
Salta,Alta cuenca del rio Juramento,R. Calchaquí,A0280000,G662453O245234S,GE,,9,,,,,,,,,1,1,1,1,1,-66.245,-24.5236,0.0112,537.0,4773.0,4693.0,4617.0,21.864,SE,4773.0,4761.0,4749.0,2021-11-06,SENTINEL-2,,Bing/Google Earth
Salta,Alta cuenca del rio Juramento,R. Calchaquí,A0280000,G662145O244215S,GE,,9,,,,,,,,,1,2,1,1,1,-66.2146,-24.4215,0.0103,204.0,4920.0,4879.0,4836.0,26.148,S,4920.0,4879.0,4836.0,2021-11-06,SENTINEL-2,,Bing/Google Earth
Salta,Alta cuenca del rio Juramento,R. Calchaquí,A0280000,G662185O244250S,GE,,9,,,,,,,,,1,1,5,2,2,-66.2185,-24.4251,0.0157,192.0,4939.0,4882.0,4831.0,17.661,E,4939.0,4882.0,4831.0,2021-11-06,SENTINEL-2,,Bing/Google Earth
Salta,Alta cuenca del rio Juramento,R. Calchaquí,A0280000,G662425O245357S,GE,,9,,,,,,,,,1,2,1,1,2,-66.2426,-24.5358,0.0667,722.0,4863.0,4795.0,4697.0,20.51,NE,4863.0,4795.0,4697.0,2021-11-06,SENTINEL-2,,Bing/Google Earth
Salta,Alta cuenca del rio Juramento,R. Calchaquí,A0280000,G662494O245450S,GE,,9,,,,,,,,,1,1,1,1,1,-66.2494,-24.5451,0.1399,901.0,4936.0,4802.0,4645.0,23.412,SE,4936.0,4802.0,4645.0,2021-11-06,SENTINEL-2,,Bing/Google Earth
Salta,Alta cuenca del rio Juramento,R. Calchaquí,A0280000,G662453O245234S,GE,,9,,,,,,,,,1,2,5,2,2,-66.245,-24.5236,0.0453,537.0,4773.0,4693.0,4617.0,21.864,SE,4699.0,4659.0,4617.0,2021-11-06,SENTINEL-2,,Bing/Google Earth
Salta,Alta cuenca del rio Juramento,R. Calchaquí,A0280000,G662457O245346S,GE,,9,,,,,,,,,1,2,2,1,1,-66.2458,-24.5346,0.0102,83.0,4896.0,4883.0,4869.0,27.37,E,4896.0,4883.0,4869.0,2021-11-06,SENTINEL-2,,Bing/Google Earth
Salta,Alta cuenca del rio Juramento,R. Calchaquí,A0280000,G661370O245555S,GE,,9,,,,,,,,,1,1,1,1,1,-66.1371,-24.5556,0.0212,210.0,4998.0,4969.0,4947.0,26.078,S,4998.0,4969.0,4947.0,2021-11-06,SENTINEL-2,,Bing/Google Earth
Salta,Alta cuenca del rio Juramento,R. Calchaquí,A0280000,G661410O245724S,GE,,9,,,,,,,,,1,1,4,2,2,-66.1411,-24.5724,0.0143,282.0,4703.0,4675.0,4643.0,26.526,SO,4703.0,4675.0,4643.0,2021-11-06,SENTINEL-2,,Bing/Google Earth
Salta,Alta cuenca del rio Juramento,R. Calchaquí,A0280000,G661327O245745S,GE,,9,,,,,,,,,1,1,1,1,1,-66.1328,-24.5745,0.0153,318.0,5029.0,5011.0,4992.0,27.764,O,5029.0,5011.0,4992.0,2021-11-06,SENTINEL-2,,Bing/Google Earth
Salta,Alta cuenca del rio Juramento,R. Calchaquí,A0280000,G661414O245947S,GE,,9,,,,,,,,,1,2,5,2,2,-66.1415,-24.5947,0.0426,573.0,4803.0,4771.0,4740.0,17.005,S,4803.0,4771.0,4740.0,2021-11-06,SENTINEL-2,,Bing/Google Earth
Salta,Alta cuenca del rio Juramento,R. Calchaquí,A0280000,G661488O245434S,GE,,9,,,,,,,,,1,1,1,1,1,-66.1488,-24.5435,0.0402,370.0,4835.0,4792.0,4763.0,27.222,S,4835.0,4792.0,4763.0,2021-11-06,SENTINEL-2,,Bing/Google Earth
Salta,Alta cuenca del rio Juramento,R. Calchaquí,A0280000,G661519O245478S,GE,,9,,,,,,,,,1,2,4,2,2,-66.1519,-24.5479,0.0861,218.0,4743.0,4677.0,4593.0,13.635,S,4743.0,4677.0,4593.0,2021-11-06,SENTINEL-2,,Bing/Google Earth
Salta,Alta cuenca del rio Juramento,R. Calchaquí,A0280000,G661407O245465S,GE,,9,,,,,,,,,1,1,1,1,1,-66.1408,-24.5466,0.0128,230.0,5180.0,5140.0,5101.0,27.814,O,5180.0,5140.0,5101.0,2021-11-06,SENTINEL-2,,Bing/Google Earth
Salta,Alta cuenca del rio Juramento,R. Calchaquí,A0280000,G661409O245588S,GE,,9,,,,,,,,,1,2,4,2,2,-66.141,-24.5588,0.0556,180.0,4901.0,4825.0,4767.0,17.427,S,4901.0,4825.0,4767.0,2021-11-06,SENTINEL-2,,Bing/Google Earth
Salta,Alta cuenca del rio Juramento,R. Calchaquí,A0280000,G661481O245325S,GE,,9,,,,,,,,,1,2,5,1,2,-66.1482,-24.5325,0.048,253.0,4933.0,4862.0,4818.0,23.909,S,4933.0,4862.0,4818.0,2021-11-06,SENTINEL-2,,Bing/Google Earth
Salta,Alta cuenca del rio Juramento,R. Calchaquí,A0280000,G661427O245329S,GE,,9,,,,,,,,,1,1,1,1,1,-66.1428,-24.533,0.0666,288.0,5127.0,5063.0,4991.0,27.386,O,5127.0,5063.0,4991.0,2021-11-06,SENTINEL-2,,Bing/Google Earth
Salta,Alta cuenca del rio Juramento,R. Calchaquí,A0280000,G661409O245359S,GE,,9,,,,,,,,,1,1,1,1,1,-66.141,-24.536,0.0218,272.0,5168.0,5146.0,5124.0,29.152,O,5168.0,5146.0,5124.0,2021-11-06,SENTINEL-2,,Bing/Google Earth
Salta,Alta cuenca del rio Juramento,R. Calchaquí,A0280000,G661438O245445S,GE,,9,,,,,,,,,1,1,1,1,1,-66.1439,-24.5446,0.0459,429.0,5081.0,5004.0,4932.0,31.014,SO,5081.0,5004.0,4932.0,2021-11-06,SENTINEL-2,,Bing/Google Earth
Salta,Alta cuenca del rio Juramento,R. Calchaquí,A0280000,G661610O244546S,GE,,9,,,,,,,,,1,2,2,1,2,-66.161,-24.4546,0.0143,161.0,4647.0,4621.0,4606.0,22.05,S,4647.0,4621.0,4606.0,2021-11-06,SENTINEL-2,,Bing/Google Earth
Salta,Alta cuenca del rio Juramento,R. Calchaquí,A0280000,G661482O245085S,GE,,9,,,,,,,,,1,2,2,1,2,-66.1483,-24.5086,0.0163,278.0,4683.0,4654.0,4625.0,22.663,SO,4683.0,4654.0,4625.0,2021-11-06,SENTINEL-2,,Bing/Google Earth
Salta,Alta cuenca del rio Juramento,R. Calchaquí,A0280000,G661386O245192S,GE,,9,,,,,,,,,1,1,1,1,1,-66.1387,-24.5192,0.0249,347.0,5190.0,5122.0,5035.0,29.546,NO,5190.0,5122.0,5035.0,2021-11-06,SENTINEL-2,,Bing/Google Earth
Salta,Alta cuenca del rio Juramento,R. Calchaquí,A0280000,G661536O245350S,GE,,9,,,,,,,,,1,1,5,1,2,-66.1536,-24.535,0.0442,254.0,4759.0,4710.0,4645.0,17.75,S,4759.0,4710.0,4645.0,2021-11-06,SENTINEL-2,,Bing/Google Earth
Salta,Alta cuenca del rio Juramento,R. Calchaquí,A0280000,G661256O246075S,GE,,9,,,,,,,,,1,1,1,1,1,-66.1256,-24.6075,0.0147,251.0,4951.0,4914.0,4871.0,30.212,O,4951.0,4914.0,4871.0,2021-11-06,SENTINEL-2,,Bing/Google Earth
Salta,Alta cuenca del rio Juramento,R. Calchaquí,A0280000,G662410O245337S,GE,,9,,,,,,,,,1,2,5,2,2,-66.241,-24.5337,0.0334,310.0,4758.0,4684.0,4629.0,21.107,SE,4758.0,4684.0,4629.0,2021-11-06,SENTINEL-2,,Bing/Google Earth
Salta,Alta cuenca del rio Juramento,R. Calchaquí,A0280000,G664016O248842S,GE,,9,,,,,,,,,1,1,4,2,2,-66.4017,-24.8843,0.0243,90.0,5142.0,5115.0,5076.0,28.038,SE,5142.0,5115.0,5076.0,2021-11-06,SENTINEL-2,,Bing/Google Earth
Salta,Alta cuenca del rio Juramento,R. Calchaquí,A0280000,G663648O249495S,MN,,7,,,,,,,,,,,,,,-66.3649,-24.9496,0.0369,550.0,6050.0,6008.0,5958.0,20.475,SE,6050.0,6008.0,5958.0,2021-11-06,SENTINEL-2,,
Salta,Alta cuenca del rio Juramento,R. Calchaquí,A0280000,G663879O249441S,MN,,7,,,,,,,,,,,,,,-66.388,-24.9442,0.0769,535.0,6208.0,6098.0,5998.0,23.765,S,6208.0,6098.0,5998.0,2021-11-06,SENTINEL-2,,
Salta,Alta cuenca del rio Juramento,R. Calchaquí,A0280000,G663766O249544S,MN,,7,,,,,,,,,,,,,,-66.3766,-24.9545,0.1641,994.0,6061.0,5959.0,5781.0,21.718,SO,6061.0,5959.0,5781.0,2021-11-06,SENTINEL-2,,
Salta,Alta cuenca del rio Juramento,R. Calchaquí,A0280000,G661305O246235S,GE,,9,,,,,,,,,1,2,4,2,2,-66.1306,-24.6236,0.0154,109.0,4735.0,4701.0,4667.0,26.938,S,4735.0,4701.0,4667.0,2021-11-06,SENTINEL-2,,Bing/Google Earth
Salta,Alta cuenca del rio Juramento,R. Calchaquí,A0280000,G661310O246069S,GE,,9,,,,,,,,,1,1,2,1,1,-66.131,-24.607,0.0103,80.0,4795.0,4747.0,4727.0,27.639,S,4795.0,4747.0,4727.0,2021-11-06,SENTINEL-2,,Bing/Google Earth
Salta,Alta cuenca del rio Juramento,R. Calchaquí,A0280000,G661320O245968S,GE,,9,,,,,,,,,1,1,1,1,1,-66.1321,-24.5968,0.0106,163.0,4981.0,4902.0,4860.0,31.715,S,4981.0,4902.0,4860.0,2021-11-06,SENTINEL-2,,Bing/Google Earth
Salta,Alta cuenca del rio Juramento,R. Calchaquí,A0280000,G661301O245976S,GE,,9,,,,,,,,,1,1,4,2,2,-66.1301,-24.5977,0.0293,160.0,4878.0,4860.0,4839.0,24.487,S,4878.0,4860.0,4839.0,2021-11-06,SENTINEL-2,,Bing/Google Earth
Salta,Alta cuenca del rio Juramento,R. Rosario,A0280000,G661075O245660S,GE,,9,,,,,,,,,1,2,2,1,2,-66.1075,-24.566,0.0277,122.0,4838.0,4812.0,4778.0,28.426,SE,4838.0,4812.0,4778.0,2021-11-06,SENTINEL-2,,Bing/Google Earth
Salta,Alta cuenca del rio Juramento,R. Rosario,A0280000,G661023O245684S,GE,,9,,,,,,,,,1,2,2,1,2,-66.1023,-24.5684,0.0149,38.0,4782.0,4724.0,4681.0,13.343,S,4782.0,4724.0,4681.0,2021-11-06,SENTINEL-2,,Bing/Google Earth
Salta,Alta cuenca del rio Juramento,R. Rosario,A0280000,G660958O246073S,GE,,9,,,,,,,,,1,1,2,1,2,-66.0958,-24.6074,0.0267,152.0,4382.0,4378.0,4374.0,22.268,SO,4382.0,4378.0,4374.0,2021-11-06,SENTINEL-2,,Bing/Google Earth
Salta,Alta cuenca del rio Juramento,R. Rosario,A0280000,G661217O244995S,GE,,9,,,,,,,,,1,2,2,2,2,-66.1218,-24.4995,0.0217,60.0,4786.0,4766.0,4746.0,26.132,SO,4786.0,4766.0,4746.0,2021-11-06,SENTINEL-2,,Bing/Google Earth
Salta,Alta cuenca del rio Juramento,R. Rosario,A0280000,G661180O244276S,GE,,9,,,,,,,,,1,1,1,1,1,-66.118,-24.4276,0.0364,411.0,4952.0,4913.0,4880.0,17.891,E,4952.0,4913.0,4880.0,2021-11-06,SENTINEL-2,,Bing/Google Earth
Salta,Alta cuenca del rio Juramento,R. Rosario,A0280000,G660853O244607S,GE,,9,,,,,,,,,1,2,1,1,2,-66.0853,-24.4607,0.0104,164.0,4601.0,4597.0,4593.0,25.447,SO,4601.0,4597.0,4593.0,2021-11-06,SENTINEL-2,,Bing/Google Earth
Salta,Alta cuenca del rio Juramento,R. Rosario,A0280000,G661441O244091S,GE,,9,,,,,,,,,1,1,1,1,2,-66.1441,-24.4091,0.3488,1676.0,5273.0,5077.0,4862.0,16.502,NE,5273.0,5077.0,4862.0,2021-11-06,SENTINEL-2,,Bing/Google Earth
Salta,Alta cuenca del rio Juramento,R. Rosario,A0280000,G661488O244279S,GE,,9,,,,,,,,,1,1,1,1,2,-66.1488,-24.4279,0.1036,714.0,5223.0,5136.0,5070.0,15.874,SE,5223.0,5136.0,5070.0,2021-11-06,SENTINEL-2,,Bing/Google Earth
Salta,Alta cuenca del rio Juramento,R. Rosario,A0280000,G661388O244480S,GE,,9,,,,,,,,,1,2,1,1,2,-66.1388,-24.448,0.0445,287.0,4901.0,4863.0,4816.0,25.809,SO,4901.0,4863.0,4816.0,2021-11-06,SENTINEL-2,,Bing/Google Earth
Salta,Alta cuenca del rio Juramento,R. Rosario,A0280000,G660958O244630S,GE,,9,,,,,,,,,1,2,4,2,2,-66.0958,-24.463,0.0332,134.0,4448.0,4434.0,4417.0,31.011,SO,4448.0,4434.0,4417.0,2021-11-06,SENTINEL-2,,Bing/Google Earth
Salta,Alta cuenca del rio Juramento,R. Rosario,A0280000,G661270O245219S,GE,,9,,,,,,,,,1,2,5,2,2,-66.127,-24.522,0.0578,377.0,5001.0,4961.0,4904.0,19.752,E,5001.0,4961.0,4904.0,2021-11-06,SENTINEL-2,,Bing/Google Earth
Salta,Alta cuenca del rio Juramento,R. Rosario,A0280000,G661296O244435S,GE,,9,,,,,,,,,1,1,1,1,2,-66.1296,-24.4435,0.1526,725.0,5092.0,5000.0,4922.0,20.046,SE,5092.0,5000.0,4922.0,2021-11-06,SENTINEL-2,,Bing/Google Earth
Salta,Alta cuenca del rio Juramento,R. Rosario,A0280000,G661406O244209S,GE,,9,,,,,,,,,1,2,2,2,2,-66.1406,-24.4209,0.0234,71.0,5230.0,5209.0,5187.0,22.165,SO,5230.0,5209.0,5187.0,2021-11-06,SENTINEL-2,,Bing/Google Earth
Salta,Alta cuenca del rio Juramento,R. Rosario,A0280000,G661525O244228S,GE,,9,,,,,,,,,1,1,1,1,2,-66.1525,-24.4228,0.0682,442.0,5373.0,5300.0,5251.0,20.301,E,5373.0,5300.0,5251.0,2021-11-06,SENTINEL-2,,Bing/Google Earth
Salta,Alta cuenca del rio Juramento,R. Rosario,A0280000,G660926O245880S,GE,,9,,,,,,,,,1,2,1,1,2,-66.0926,-24.588,0.0569,413.0,4827.0,4755.0,4684.0,24.315,SE,4827.0,4755.0,4684.0,2021-11-06,SENTINEL-2,,Bing/Google Earth
Salta,Alta cuenca del rio Juramento,R. Rosario,A0280000,G660994O245979S,GE,,9,,,,,,,,,1,1,1,2,2,-66.0994,-24.5979,0.0459,332.0,4609.0,4594.0,4575.0,20.85,S,4609.0,4594.0,4575.0,2021-11-06,SENTINEL-2,,Bing/Google Earth
Salta,Alta cuenca del rio Juramento,R. Rosario,A0280000,G661273O245148S,GE,,9,,,,,,,,,1,2,1,1,2,-66.1273,-24.5148,0.0347,366.0,4930.0,4889.0,4845.0,21.557,E,4930.0,4889.0,4845.0,2021-11-06,SENTINEL-2,,Bing/Google Earth
Salta,Alta cuenca del rio Juramento,R. Rosario,A0280000,G661150O245776S,GE,,9,,,,,,,,,1,1,1,1,2,-66.115,-24.5776,0.3485,1381.0,5111.0,4976.0,4874.0,15.968,SE,5111.0,4976.0,4874.0,2021-11-06,SENTINEL-2,,Bing/Google Earth
Salta,Alta cuenca del rio Juramento,R. Rosario,A0280000,G661121O245579S,GE,,9,,,,,,,,,1,1,1,1,2,-66.1121,-24.5579,0.0939,548.0,4994.0,4925.0,4880.0,17.518,E,4994.0,4925.0,4880.0,2021-11-06,SENTINEL-2,,Bing/Google Earth
Salta,Alta cuenca del rio Juramento,R. Rosario,A0280000,G660988O245555S,GE,,9,,,,,,,,,1,2,5,2,2,-66.0988,-24.5555,0.2269,1639.0,4721.0,4595.0,4426.0,23.775,SE,4721.0,4595.0,4426.0,2021-11-06,SENTINEL-2,,Bing/Google Earth
Salta,Alta cuenca del rio Juramento,R. Rosario,A0280000,G661139O246995S,GE,,9,,,,,,,,,1,1,1,2,2,-66.1139,-24.6995,0.013,458.0,4756.0,4708.0,4641.0,27.851,SE,4756.0,4745.0,4699.0,2020-08-13,SENTINEL-2,,Bing/Google Earth
Salta,Alta cuenca del rio Juramento,R. Rosario,A0280000,G661150O245651S,GE,,9,,,,,,,,,1,2,2,1,2,-66.115,-24.5651,0.1144,818.0,5032.0,4962.0,4897.0,21.357,SE,5032.0,4962.0,4897.0,2021-11-06,SENTINEL-2,,Bing/Google Earth
